excavation_no,id_text,accession_no,accounting_period,acquisition_history,alternative_years,archive,ark,atf_source,atf_up,author,author_remarks,cdli_collation,cdli_comments,citation,collection,collection_copyright,composite_id,condition_description,date_entered,date_of_origin,date_remarks,date_updated,dates_referenced,db_source,designation,electronic_publication,elevation,external_id,findspot_remarks,findspot_square,genre,google_earth_collection,google_earth_provenience,height,join_information,language,lineart_up,material,museum_no,object_preservation,object_remarks,object_type,period,period_remarks,photo_up,primary_publication,provenience,provenience_remarks,public,public_atf,public_images,publication_date,publication_history,published_collation,seal_id,seal_information,stratigraphic_level,subgenre,subgenre_remarks,surface_preservation,text_remarks,thickness,translation_source,width,writing_phase
"","P500809","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 140","","","","","","","","","","","Akkadian","","clay","MMA 86.11.178","","","tablet","Achaemenid (547-331 BC)","","","CTMMA 4, 140","Dilbat (mod. Deilam) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500810","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 003","","","","","","","","","","","Akkadian","","clay","MMA 86.11.184","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 003","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500811","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 002","","","","","","","","","","","Akkadian","","clay","MMA 86.11.187","","","tablet","Neo-Assyrian (ca. 911-612 BC)","","","CTMMA 4, 002","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500812","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 054","","","","","","","","","","","Akkadian","","clay","MMA 86.11.189","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 054","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500813","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 100","","","","","","","","","","","Akkadian","","clay","MMA 86.11.192","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 100","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500814","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 043","","","","","","","","","","","Akkadian","","clay","MMA 86.11.193","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 043","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500815","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 091","","","","","","","","","","","Akkadian","","clay","MMA 86.11.194","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 091","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500816","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 008","","","","","","","","","","","Akkadian","","clay","MMA 86.11.198","","","tablet","Achaemenid (547-331 BC)","","","CTMMA 4, 008","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500817","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 059","","","","","","","","","","","Akkadian","","clay","MMA 86.11.199","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 059","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500818","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 007","","","","","","","","","","","Akkadian","","clay","MMA 86.11.202","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 007","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500819","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 057","","","","","","","","","","","Akkadian","","clay","MMA 86.11.205","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 057","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500820","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 084","","","","","","","","","","","Akkadian","","clay","MMA 86.11.206","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 084","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500821","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 101","","","","","","","","","","","Akkadian","","clay","MMA 86.11.209","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 101","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500822","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 036","","","","","","","","","","","Akkadian","","clay","MMA 86.11.210","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 036","Sippar-Yahrurum (mod. Tell Abu Habbah)","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500823","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 030","","","","","","","","","","","Akkadian","","clay","MMA 86.11.212","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 030","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500824","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 037","","","","","","","","","","","Akkadian","","clay","MMA 86.11.213","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 037","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500825","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 053","","","","","","","","","","","Akkadian","","clay","MMA 86.11.215","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 053","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500826","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 013","","","","","","","","","","","Akkadian","","clay","MMA 86.11.216","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 013","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500827","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 096","","","","","","","","","","","Akkadian","","clay","MMA 86.11.218","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 096","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500828","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 099","","","","","","","","","","","Akkadian","","clay","MMA 86.11.219","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 099","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500829","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 056","","","","","","","","","","","Akkadian","","clay","MMA 86.11.220","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 056","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500830","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 038","","","","","","","","","","","Akkadian","","clay","MMA 86.11.221","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 038","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500831","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 040","","","","","","","","","","","Akkadian","","clay","MMA 86.11.222","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 040","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500832","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 004","","","","","","","","","","","Akkadian","","clay","MMA 86.11.223","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 004","Sippar-Yahrurum (mod. Tell Abu Habbah)","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500833","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 033","","","","","","","","","","","Akkadian","","clay","MMA 86.11.225","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 033","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500834","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 025","","","","","","","","","","","Akkadian","","clay","MMA 86.11.226","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 025","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500835","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 035","","","","","","","","","","","Akkadian","","clay","MMA 86.11.227","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 035","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500836","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 078","","","","","","","","","","","Akkadian","","clay","MMA 86.11.228","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 078","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500837","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 022","","","","","","","","","","","Akkadian","","clay","MMA 86.11.229","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 022","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500838","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 086","","","","","","","","","","","Akkadian","","clay","MMA 86.11.232","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 086","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500839","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 005","","","","","","","","","","","Akkadian","","clay","MMA 86.11.233","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 005","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500840","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 093","","","","","","","","","","","Akkadian","","clay","MMA 86.11.234","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 093","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500841","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 064","","","","","","","","","","","Akkadian","","clay","MMA 86.11.235","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 064","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500842","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 029","","","","","","","","","","","Akkadian","","clay","MMA 86.11.236","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 029","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500843","","","Purchase, 1886","","","","no atf","","Spar, Ira & Jursa, Michael","","","","","Metropolitan Museum of Art, New York, New York, USA","","","","8/29/2017","","","10/21/2018","","20170829 cdliadmin","CTMMA 4, 112","","","","","","","","","","","Akkadian","","clay","MMA 86.11.238","","","tablet","Neo-Babylonian (ca. 626-539 BC)","","","CTMMA 4, 112","Sippar-Yahrurum (mod. Tell Abu Habbah) ?","","yes","yes","yes","2014","","","","","","","","","","","no translation","",""
"","P500844","","","Purchase, 1886","","","","Weiershäuser, Frauke & Novotny, Jamie","","Weiershäuser, Frauke & Novotny, Jamie","","","","","Metropolitan Museum of Art, New York, New York, USA","","Q005425","","8/29/2017","Nabonidus.00.00.00","","3/27/2020","Nabonidus.00.00.00","20170829 cdliadmin","RINBE 2, Nabonidus 28, ex. 50","","","","","","Royal/Monumental","","","","","Akkadian","","clay","MMA 86.11.281","","","cylinder","Neo-Babylonian (ca. 626-539 BC)","","","RINBE 2, Nabonidus 28, ex. 50","B bili (mod. Babylon) ?","","yes","yes","yes","2020","Schaudig, Hanspeter, AOAT 256 (2001) 2.12, ex. add76; Spar, Ira & Jursa, Michael, CTMMA 4 (2014) 175; Spar, Ira & Jursa, Michael, CTMMA 4, 175 ","","","","","witness","","","","","no translation (witness)","",""
